status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5550296508_10158216399276509,"President Trump throws out his prepared remarks in West Virginia and says, ""To hell with it. That would have been a little boring"" https://cnn.it/2uPkfcn",Trump throws out prepared remarks,video,https://www.facebook.com/cnn/videos/10158216399276509/,https://www.facebook.com/cnn/videos/10158216399276509/,2018-04-06 00:31:39,83,55,16,24,7,3,36,1,12
5550296508_10158216344161509,"Some of the report's findings:
- 243 people have reported Nassar to MSU since 2014
- MSU ""failed to properly investigate"" a 2014 complaint
- Nassar grew more comfortable with abuse over time","MSU more focused on protecting itself than Nassar victims, report says",link,https://cnn.it/2Jm2bKg,https://www.facebook.com/cnn/posts/10158216344161509,2018-04-06 00:01:04,222,19,42,100,3,8,0,13,98
5550296508_10158216297866509,"A day after White House press secretary Sarah Sanders railed against him, Democratic Rep. Ruben Gallego of Arizona called President Donald J. Trump's approach to the border ""stupid"" and accused him of deploying the National Guard as a ""political ploy.""",Arizona Democrat: I'll work with Trump 'when his ideas aren't stupid',link,https://cnn.it/2Eopq2n,https://www.facebook.com/cnn/posts/10158216297866509,2018-04-05 23:31:04,1548,170,213,1061,175,10,291,3,8
5550296508_10158216250056509,"Donald Trump Jr. and Eric Trump are traveling to Dubai to attend a wedding for an Arab business magnate and business partner for the Trump Organization, sources say.",Eldest Trump sons jet to Dubai for lavish wedding,link,https://cnn.it/2GyPWMu,https://www.facebook.com/cnn/posts/10158216250056509,2018-04-05 23:01:01,720,423,210,240,10,33,68,9,360
5550296508_10158216191826509,"""I'll say no"" if asked, Oregon Gov. Kate Brown says. ""As Commander of Oregon's Guard, I'm deeply troubled by Trump's plan to militarize our border.""",Oregon's governor won't send National Guard to border,link,https://cnn.it/2Ens0WJ,https://www.facebook.com/cnn/posts/10158216191826509,2018-04-05 22:30:09,2976,308,262,2340,418,22,136,8,52
5550296508_10158216126031509,"President Donald J. Trump continued to claim millions of people voted illegally in the 2016 election, despite failing to produce evidence to support his repeated assertion.",Trump repeats debunked voter fraud claim,link,https://cnn.it/2uVvArg,https://www.facebook.com/cnn/posts/10158216126031509,2018-04-05 22:01:03,1731,764,293,443,17,34,504,32,701
5550296508_10158216066791509,"""We knew sooner or later he was going to crack."" Porn star Stormy Daniels' lawyer reacts to President Trump saying he did not know about Trump lawyer Michael Cohen's payment to Daniels, breaking the President's silence on the controversy. https://cnn.it/2GDbWG4",Stormy Daniels' lawyer on Trump's remarks,video,https://www.facebook.com/cnn/videos/10158216066791509/,https://www.facebook.com/cnn/videos/10158216066791509/,2018-04-05 21:32:03,1876,568,345,1035,87,44,698,4,9
5550296508_10158216003056509,"""Donald Trump has a staff infection,"" Democratic Rep. Jamie Raskin says of the controversy over EPA chief Scott Pruitt. ""This is just an ethical sewer. ... The only wetland that the EPA chief has been protecting is the ethical swamp in Washington"" https://cnn.it/2GAUr9r",,video,https://www.facebook.com/cnn/videos/10158216003056509/,https://www.facebook.com/cnn/videos/10158216003056509/,2018-04-05 21:02:50,996,152,176,663,49,17,236,15,16
5550296508_10158215962946509,Yet again we must ask -- does Trump have no shame? Is there no end to his malignant opportunism? Patricia Fernández-Kelly asks via CNN Opinion,Trump's sending troops to the border to take on 200 kids and parents,link,https://cnn.it/2ElG9DG,https://www.facebook.com/cnn/posts/10158215962946509,2018-04-05 20:45:03,1600,701,260,558,45,50,96,209,643
5550296508_10158215912436509,"On November 8, 1960, Democrat John F. Kennedy beat the incumbent Republican Vice President, Richard Nixon, becoming the 35th President of the United States https://cnn.it/2Jofkm2",The night JFK beat Nixon,video,https://www.facebook.com/cnn/videos/10158215912436509/,https://www.facebook.com/cnn/videos/10158215912436509/,2018-04-05 20:16:04,503,49,84,432,64,5,2,0,0
5550296508_10158215857301509,"Lindsay Lohan is being a ""mean girl"" to President Donald Trump on Twitter by offering to help get him a lawyer. She's the new spokesperson for lawyer.com and used her troubled past with the law as a good reason to take her advice. https://cnn.it/2GA5vn6",Lindsay Lohan trolls President Trump offering to help find a lawyer,video,https://www.facebook.com/cnn/videos/10158215857301509/,https://www.facebook.com/cnn/videos/10158215857301509/,2018-04-05 19:46:09,1871,274,346,769,81,19,998,0,7
5550296508_10158214924811509,Facebook confirmed that it uses automated tools to scan Messenger chats.,CNNMoney,link,https://cnnmon.ie/2Jn8PA3,https://www.facebook.com/cnn/posts/10158214924811509,2018-04-05 19:15:00,2014,351,1640,800,13,309,88,34,770
5550296508_10158215749086509,"Police released a video of this man pointing a metal object at residents as if he were brandishing a gun. He was later fatally shot by police after he pointed what officers believed was a gun at them, authorities said. https://cnn.it/2GAKt7Y",New York police release video of man pointing object in fatal shooting,video,https://www.facebook.com/cnn/videos/10158215749086509/,https://www.facebook.com/cnn/videos/10158215749086509/,2018-04-05 19:00:48,2447,1320,1098,1401,31,438,89,421,67
5550296508_10158215664881509,"""In light of China's unfair retaliation, I have instructed the [United States Trade Representative] to consider whether $100 billion of additional tariffs would be appropriate,"" the President Donald J. Trump said in a statement.",Trump threatens to slap $100 billion in additional tariffs on China,link,https://cnn.it/2IsJcMA,https://www.facebook.com/cnn/posts/10158215664881509,2018-04-05 18:30:40,6679,2252,2385,1836,141,449,1143,116,2996
5550296508_10158215596341509,The New York City Police Department is revising intelligence-gathering policies and training as part of a settlement in a federal civil rights lawsuit,Settlement reached in third lawsuit accusing NYPD of spying on Muslims,link,https://cnn.it/2GAm5n8,https://www.facebook.com/cnn/posts/10158215596341509,2018-04-05 18:00:06,395,87,76,317,7,34,23,4,10
5550296508_10158215525456509,"""We'd have to change the name from Jones to Joan,"" Spielberg said, apparently unaware of how Western naming conventions work","Indiana Jones could be played by a woman, Steven Spielberg says",link,https://cnn.it/2GC9P5D,https://www.facebook.com/cnn/posts/10158215525456509,2018-04-05 17:30:06,1200,419,206,652,55,51,259,20,163
5550296508_10158215450201509,"President Donald Trump appeared to assert Thursday that women in Central America are raped at ""levels that nobody has ever seen before"" as an argument for strengthening US immigration laws.",Trump says female migrants 'are raped at levels that nobody has ever seen before',link,https://cnn.it/2uPFivh,https://www.facebook.com/cnn/posts/10158215450201509,2018-04-05 17:00:10,2030,1200,560,421,15,233,154,59,1148
5550296508_10158215353026509,Lawmakers on both sides point to a fateful week in March 2017 as the key turning point from which the House Intelligence Russia investigation was never able to recover.,Lewandowski to Democrats: I'm not answering your 'f---ing' questions,link,https://cnn.it/2uWTBP5,https://www.facebook.com/cnn/posts/10158215353026509,2018-04-05 16:30:10,1578,378,212,481,22,117,176,28,754
5550296508_10158215282481509,"BREAKING: President Trump says he did not know about a $130,000 payment made to adult film actress Stormy Daniels for her silence. This is his first public acknowledgment of the scandal surrounding an alleged sexual affair that has plagued him for months",Trump says he didn't know about Stormy Daniels payment,link,https://cnn.it/2EniPFG,https://www.facebook.com/cnn/posts/10158215282481509,2018-04-05 16:15:04,9335,2981,1848,1997,40,384,6639,38,241
5550296508_10158215230746509,"When she was just 3-years-old, she disappeared on a busy street in China. 24 years later she finally had an emotional reunion with her parents. https://cnn.it/2q5CAfI",Family reunion 24 years in the making captures hearts in China,video,https://www.facebook.com/cnn/videos/10158215230746509/,https://www.facebook.com/cnn/videos/10158215230746509/,2018-04-05 16:01:02,5935,98,509,4326,941,495,8,166,0
5550296508_10158215041226509,Michelle Obama is speaking at a conference on leadership in Boston,Michelle Obama is speaking at a college in Boston,video,https://www.facebook.com/cnn/videos/10158215041226509/,https://www.facebook.com/cnn/videos/10158215041226509/,2018-04-05 15:33:11,26782,9215,8309,14292,11588,108,340,44,410
5550296508_10158215105641509,"Speaking about issues related to immigration, President Trump claims that women coming to the US ""are raped at levels that nobody has ever seen before"" https://cnn.it/2JmuqIx","Trump says women coming to US ""are raped at levels that nobody has ever seen before""",video,https://www.facebook.com/cnn/videos/10158215105641509/,https://www.facebook.com/cnn/videos/10158215105641509/,2018-04-05 15:29:54,4704,3217,1228,831,47,369,938,95,2424
5550296508_10158215058261509,"BREAKING: President Trump floated replacing Attorney General Jeff Sessions with Scott Pruitt as recently as this week, even as the scandal-ridden EPA chief has faced a growing list of negative headlines",Trump floated replacing Sessions with Pruitt this week despite scandals,link,https://cnn.it/2Ix0Qz7,https://www.facebook.com/cnn/posts/10158215058261509,2018-04-05 15:16:02,2543,748,716,533,24,245,1033,36,672
5550296508_10158215004656509,"Gun advocates are calling the penalties ""draconian""","This town just banned assault weapons. The penalty? Up to $1,000 a day",link,https://cnn.it/2HeohNS,https://www.facebook.com/cnn/posts/10158215004656509,2018-04-05 15:00:09,10676,1110,1174,8094,1668,147,427,16,324
5550296508_10158214938666509,It's the first powered test flight for the company since a fatal crash in 2014,Virgin Galactic fires up spaceship for the first time since deadly 2014 crash,link,https://cnn.it/2IvWeZO,https://www.facebook.com/cnn/posts/10158214938666509,2018-04-05 14:30:13,522,38,102,490,14,17,0,1,0
5550296508_10158214892416509,JUST IN: There were no signs of foul play in the death of a US Centers for Disease Control and Prevention epidemiologist,No signs of foul play in death of CDC scientist,link,https://cnn.it/2IxgASm,https://www.facebook.com/cnn/posts/10158214892416509,2018-04-05 14:13:04,2977,561,1123,898,13,433,14,1468,152
5550296508_10158214856381509,"""Who would be your vice president?"" Ellen DeGeneres asked. 

Harris laughed and joked, ""Got any plans?""",Kamala Harris coy about possible 2020 run on 'The Ellen DeGeneres Show',link,https://cnn.it/2uRKBKS,https://www.facebook.com/cnn/posts/10158214856381509,2018-04-05 14:00:22,2427,323,178,1833,389,13,179,2,11
5550296508_10158214772971509,You might assume that chats sent on Facebook Messenger are completely private. But you'd be wrong.,"Yes, Facebook is scanning your messages",link,https://cnn.it/2JnoZJA,https://www.facebook.com/cnn/posts/10158214772971509,2018-04-05 13:28:04,4271,798,3726,2015,13,701,192,52,1298
5550296508_10158214722166509,President Trump is participating in a roundtable discussion about tax cuts with business executives and workers in West Virginia,President Trump participates in roundtable on taxes,video,https://www.facebook.com/cnn/videos/10158214722166509/,https://www.facebook.com/cnn/videos/10158214722166509/,2018-04-05 13:24:02,4034,6397,405,1110,304,39,262,74,2245
5550296508_10158214709701509,"The island paradise of Boracay is shutting down temporarily over concerns the Philippine island's famous beaches and clear blue waters have been transformed into a ""cesspool"" due to sustained environmental damage https://cnn.it/2IuYWyS",Philippines closes 'cesspool' tourist island of Boracay,video,https://www.facebook.com/cnn/videos/10158214709701509/,https://www.facebook.com/cnn/videos/10158214709701509/,2018-04-05 13:03:08,1361,190,437,845,21,159,8,298,31
5550296508_10158214632376509,The self-styled sex coach claims to have insider knowledge of Moscow's attempts to meddle in the US election,Sex coach who claims to have US election dirt charged in Thailand,link,https://cnn.it/2uOp4Tl,https://www.facebook.com/cnn/posts/10158214632376509,2018-04-05 12:30:07,1006,308,94,647,10,100,239,4,6
5550296508_10158214560326509,"""Transgender individuals have served, and continue to serve, our country with honor, and we believe they should be allowed to continue doing so,"" the largest association of doctors in the US wrote",Top medical group says 'no medically valid reason' to ban transgender troops,link,https://cnn.it/2EmlUWc,https://www.facebook.com/cnn/posts/10158214560326509,2018-04-05 12:00:17,6696,425,1100,5684,889,19,78,4,22
5550296508_10158214465481509,Observers criticized the referee for appearing to prioritize tradition when someone's life was potentially at stake,These women were asked to stop treating a collapsed official because women aren't allowed in sumo rings,link,https://cnn.it/2Jnvxru,https://www.facebook.com/cnn/posts/10158214465481509,2018-04-05 11:30:04,922,97,75,514,6,124,33,43,202
5550296508_10158214383551509,Newly released video shows gunman casually buying water moments before the massacre that wounded Gabrielle Giffords https://cnn.it/2Eq2KPC,Gunman casually bought water moments before massacre that wounded Gabrielle Giffords,video,https://www.facebook.com/cnn/videos/10158214383551509/,https://www.facebook.com/cnn/videos/10158214383551509/,2018-04-05 11:01:20,1603,279,226,1182,21,157,18,54,172
5550296508_10158214286976509,"High winds ripped the roof off of a school cafeteria in Kansas, causing the school to be evacuated and temporarily closed",High winds rip the roof off of a school cafeteria,video,https://www.facebook.com/cnn/videos/10158214286976509/,https://www.facebook.com/cnn/videos/10158214286976509/,2018-04-05 10:33:20,4155,404,1607,1193,14,2734,143,67,5
5550296508_10158214173796509,"President Trump has ordered troops from the National Guard to the Mexican border as a caravan of migrants inches closer. CNN's Leyla Santiago is in Puebla, Mexico, where the group that has been the subject of Trump's Twitter attacks is set to arrive this afternoon. Leave your questions for Leyla below.",Caravan of migrants inches to US,video,https://www.facebook.com/cnn/videos/10158214173796509/,https://www.facebook.com/cnn/videos/10158214173796509/,2018-04-05 09:55:10,3104,3145,953,1537,360,137,90,101,879
5550296508_10158214155881509,"JUST IN: The associate administrator of the EPA's office of policy, considered to be one of the aides closest to Pruitt, is resigning",A top aide to Environmental Protection Agency Administrator Scott Pruitt is resigning,link,https://cnn.it/2HbqdqH,https://www.facebook.com/cnn/posts/10158214155881509,2018-04-05 09:50:02,957,175,172,628,32,91,193,6,7
5550296508_10158214095516509,"""It appears we fired 10 rounds between the four officers,"" an officer said.",New York officers killed a black man after mistaking metal pipe for a gun,link,https://cnn.it/2HdLAY8,https://www.facebook.com/cnn/posts/10158214095516509,2018-04-05 09:29:02,2989,875,1032,840,16,166,47,454,1466
5550296508_10158213983696509,"Environmentalists fear the proposal would remove protections for hundreds of threatened species, such as the northern spotted owl and manatee",White House is reviewing a proposal that would roll back protections for threatened species,link,https://cnn.it/2JoxT9M,https://www.facebook.com/cnn/posts/10158213983696509,2018-04-05 08:46:05,9777,805,3795,1065,27,164,18,1290,7215
5550296508_10158213955036509,We're watching the markets live after a huge comeback yesterday. US stock futures were higher today.,CNNMoney,video,https://www.facebook.com/cnnmoney/videos/10155548611433067/,https://www.facebook.com/cnn/posts/10158213955036509,2018-04-05 08:35:54,297,77,66,257,20,6,12,1,1
5550296508_10158213847361509,"The number of people either caught trying to cross the southern border or rejected for admission increased 37% from February into March, which was three times those of March 2017.",Attempted border crossings surged in March,link,https://cnn.it/2uQzfa0,https://www.facebook.com/cnn/posts/10158213847361509,2018-04-05 08:00:14,878,340,91,625,21,32,42,82,76
5550296508_10158213784126509,"ABC News
Amazon
Boeing
CBS
CNN
Comcast/MSNBC/NBC
Delta
ESPN
Facebook
General Motors
Lockheed Martin
Merck
New York Times
NFL
Nordstrom
Toyota
Washington Post",Here are the companies Trump has attacked on Twitter since his election,link,https://cnn.it/2ElWZ5q,https://www.facebook.com/cnn/posts/10158213784126509,2018-04-05 07:32:58,2805,1245,919,1119,61,129,392,93,1011
5550296508_10158213701021509,"Some will disperse into smaller groups after reaching Mexico City and try to get refugee status there, but others will continue north to the US border.",The caravan won't end in Mexico. Some migrants will risk trip to the US border,link,https://cnn.it/2uOr6mh,https://www.facebook.com/cnn/posts/10158213701021509,2018-04-05 07:00:06,1156,491,134,786,30,42,84,147,67
5550296508_10158213638931509,"""What happened to me was unlawful and un-American"": She became internet famous last year for flipping the bird at Trump's motorcade, and then she was fired from her job. But now she's suing.",Woman who flipped off Trump motorcade sues ex-employer for unlawful firing,link,https://cnn.it/2uNpppv,https://www.facebook.com/cnn/posts/10158213638931509,2018-04-05 06:30:03,20614,1554,1657,16938,2368,120,1110,11,70
5550296508_10158213579936509,"The couple never gave up hope in the tireless search for their daughter. This week, their search finally paid off.",Family reunion 24 years in the making captures hearts in China,link,https://cnn.it/2HaFEiT,https://www.facebook.com/cnn/posts/10158213579936509,2018-04-05 06:00:07,2449,55,108,1938,395,82,1,32,1
5550296508_10158213511886509,"China has always controlled sales of the Bible, only allowing it to be distributed and printed by state-sanctioned churches, but in recent years it had been available to buy online.",Bibles pulled from online stores as China increases control of religion,link,https://cnn.it/2El3Iwk,https://www.facebook.com/cnn/posts/10158213511886509,2018-04-05 05:30:07,671,133,200,374,29,86,27,67,88
5550296508_10158213467911509,"New York City police officers shot and killed a black man after he pointed what they believed was a gun at them, but turned out to be a metal pipe, authorities said.",New York officers kill man after mistaking metal pipe for gun,link,https://cnn.it/2GCbMib,https://www.facebook.com/cnn/posts/10158213467911509,2018-04-05 05:00:02,2150,1062,539,830,11,94,43,385,787
5550296508_10158213427566509,His first tweet did not disappoint.,Stevie Wonder joins Twitter and pays tribute to MLK with star-studded video,link,https://cnn.it/2HcezvE,https://www.facebook.com/cnn/posts/10158213427566509,2018-04-05 04:30:08,977,44,107,834,129,9,4,0,1
5550296508_10158213379506509,"""They will permit war to be fought faster and at a scale greater than ever before,"" the scientists warned.",Scientists call for boycott of South Korean university over killer robot fears,link,https://cnn.it/2GAbCbn,https://www.facebook.com/cnn/posts/10158213379506509,2018-04-05 04:00:08,541,82,166,400,5,71,54,6,5
5550296508_10158213339136509,Dwayne The Rock Johnson is still cooking up a plan to become US President.,Dwayne 'The Rock' Johnson still interested in running for president -- just maybe not in 2020,link,https://cnn.it/2Gw8SeO,https://www.facebook.com/cnn/posts/10158213339136509,2018-04-05 03:30:04,2504,347,217,1921,189,42,323,7,22
5550296508_10158213300191509,"There's a growing trend of out-of-the-blue policy edicts issued by an increasingly imperious President, who has apparently decided he's mastered the job and needs no restraints",Some worry that President Trump's spontaneous actions could have grave consequences,link,https://cnn.it/2IqDF9i,https://www.facebook.com/cnn/posts/10158213300191509,2018-04-05 03:00:07,1549,592,269,718,11,52,176,68,524
5550296508_10158213256516509,It's the 4th incident involving US military aircraft in approximately 24 hours,US Air Force F-16 jet crashes at base outside Las Vegas,link,https://cnn.it/2GxCdWm,https://www.facebook.com/cnn/posts/10158213256516509,2018-04-05 02:30:10,1270,109,258,661,8,231,21,340,9
5550296508_10158213215571509,Running counter to President Trump's approval for what Pruitt has done at the EPA is the fact the environmental chief has created an absolute avalanche of negative headlines for the administration,Time is rapidly running out for Environmental Protection Agency head Scott Pruitt,link,https://cnn.it/2q7vozx,https://www.facebook.com/cnn/posts/10158213215571509,2018-04-05 02:00:15,977,275,203,653,32,11,167,8,106
5550296508_10158213178126509,"At first, it didn't make sense why Sally Ashby's fertility doctor would weep when he heard her family was moving away","DNA test reveals fertility doctor's dark secret, lawsuit alleges",link,https://cnn.it/2uPlRTD,https://www.facebook.com/cnn/posts/10158213178126509,2018-04-05 01:30:05,1412,91,140,687,4,472,26,20,203
5550296508_10158213131216509,"The resolution would have had the state legislature ""strongly denounce and oppose the totalitarian impulses, violent terrorism, xenophobic biases, and bigoted ideologies that are promoted by white nationalists and neo-Nazis,"" according to the bill's text.",Resolution denouncing neo-Nazis dies in Tennessee legislature for second time,link,https://cnn.it/2ElmoMm,https://www.facebook.com/cnn/posts/10158213131216509,2018-04-05 01:00:17,4213,650,1329,1099,25,243,89,414,2344
5550296508_10158213072726509,"These utility workers, who were deployed to Puerto Rico after Hurricanes Irma and Maria, received a round of applause from hotel staff when they left to return home to Florida after spending up to 3 months on the island https://cnn.it/2q7ztUq",Utility workers deployed to Puerto Rico after hurricanes return home,video,https://www.facebook.com/cnn/videos/10158213072726509/,https://www.facebook.com/cnn/videos/10158213072726509/,2018-04-05 00:30:56,7899,248,1472,6367,1475,55,2,1,0
5550296508_10158213010766509,"Unlike its sonic boom-producing predecessors, including Concorde, this aircraft could operate commercial routes over land",Can NASA's X-plane resurrect supersonic passenger air travel?,link,https://cnn.it/2GABzri,https://www.facebook.com/cnn/posts/10158213010766509,2018-04-05 00:00:14,889,55,147,823,17,42,6,1,0
5550296508_10158212949426509,"Oklahoma Gov. Mary Fallin's comment came after she signed a measure giving teachers a $6,100 pay raise",Oklahoma governor compares teachers to 'a teenage kid that wants a better car',link,https://cnn.it/2Jhg38u,https://www.facebook.com/cnn/posts/10158212949426509,2018-04-04 23:30:06,3556,341,333,1248,26,369,65,93,1755
5550296508_10158212897961509,The university board agreed to one of nine student demands. But hundreds of students say they won't leave until the university agrees to all of their demands.,Students have been occupying Howard's administration building for 7 days now,link,https://cnn.it/2EhtlhC,https://www.facebook.com/cnn/posts/10158212897961509,2018-04-04 23:00:10,1191,151,137,971,105,69,32,3,11
5550296508_10158212841056509,"""I think that he would be impressed about all the work that we're doing but we're not where we're supposed to be,"" the 9-year-old said",MLK's granddaughter Yolanda Renee King says 'We're not where we're supposed to be',link,https://cnn.it/2q6eWj3,https://www.facebook.com/cnn/posts/10158212841056509,2018-04-04 22:30:06,4149,194,373,3471,508,19,27,122,2
5550296508_10158212778611509,Today would have been author Maya Angelou's 90th birthday,Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10158212778611509/?type=3,https://www.facebook.com/cnn/posts/10158212778611509:0,2018-04-04 22:00:09,5369,94,1391,4166,1131,7,3,61,1
5550296508_10158212713196509,"""This situation is very, very disturbing to say the least."" Porn star Stormy Daniels' attorney says Trump's personal attorney, Michael Cohen, is trying to ""act like a puppeteer"" by encouraging the former attorney of Daniels and model Karen McDougal to reveal what he knows about his clients and their agreements. https://cnn.it/2JhAuSK",Daniels' lawyer says Trump attorney trying to 'act like a puppeteer',video,https://www.facebook.com/cnn/videos/10158212713196509/,https://www.facebook.com/cnn/videos/10158212713196509/,2018-04-04 21:30:51,829,419,150,583,12,70,145,4,15
5550296508_10158212652206509,President Donald J. Trump grew irritated with his advisers when they warned against immediately pulling troops from Syria. Here's a look inside the tense meeting.,Trump gets testy as national security team warns of risks of Syria withdrawal,link,https://cnn.it/2Eky1Ds,https://www.facebook.com/cnn/posts/10158212652206509,2018-04-04 21:00:04,2234,711,450,1046,16,125,541,53,453
5550296508_10158212593781509,"Oklahoma teacher Laurissa Kovacs created an Amazon registry where people could purchase supplies such as markers, pencil sharpeners and, of course, chairs","A photo of a broken chair drives people to donate $44,000 in supplies to an Oklahoma teacher",link,https://cnn.it/2EkxBNg,https://www.facebook.com/cnn/posts/10158212593781509,2018-04-04 20:30:09,19234,481,3521,14300,4081,701,15,123,14
5550296508_10158212519776509,BREAKING: The White House announces that President Donald J. Trump has signed the presidential memorandum for sending troops with The National Guard to the southern border,Read Trump's full memo ordering National Guard troops to the border,link,https://cnn.it/2Gziq94,https://www.facebook.com/cnn/posts/10158212519776509,2018-04-04 19:57:24,5961,1585,888,2160,256,169,613,114,2649
5550296508_10158212485216509,"To commemorate the Rev. Martin Luther King Jr.'s assassination 50 years ago, a bell in Memphis rings 39 times — once for each year of his life. It began at 7:01 p.m. ET, which is roughly the time that King was shot. https://cnn.it/2qbAefx",Bells across the nation will toll 39 times to honor Martin Luther King Jr.,video,https://www.facebook.com/cnn/videos/10158212485216509/,https://www.facebook.com/cnn/videos/10158212485216509/,2018-04-04 19:37:15,3381,105,663,2356,455,4,2,561,4
5550296508_10158212393776509,"When the Harts' vehicle went over a cliff last week, the adults were wearing seatbelts. The kids weren't. The sheriff now says it wasn't an accident.","Fatal SUV wreck in California wasn't an accident, sheriff says",link,https://cnn.it/2JfNQ1X,https://www.facebook.com/cnn/posts/10158212393776509,2018-04-04 19:00:08,4548,253,324,899,8,285,7,2033,1317
5550296508_10158212330826509,"""Non-violence is the most potent weapon we have to bring about social change"" - Bernice King, daughter of Martin Luther King Jr., reflects on her father's legacy 50 years after his assassination https://cnn.it/2GBRwgw",Martin Luther King Jr.'s daughter reflects on her father's legacy,video,https://www.facebook.com/cnn/videos/10158212330826509/,https://www.facebook.com/cnn/videos/10158212330826509/,2018-04-04 18:31:01,937,138,175,784,137,4,9,3,0
5550296508_10158212266951509,EXCLUSIVE: A lawyer who cut deals for a porn star and Playmate over their alleged sexual encounters with Trump says the whole truth has not been told,Stormy Daniels' former attorney: Trump's lawyer wants me to spill my guts,link,https://cnn.it/2HcjLzO,https://www.facebook.com/cnn/posts/10158212266951509,2018-04-04 18:00:11,1606,491,148,1134,28,130,297,5,12
5550296508_10158212237101509,"More than 100 people — including teachers, parents and their supporters — plan to walk from Tulsa to Oklahoma City to join thousands of teachers who've been protesting for higher pay and more resources",Oklahoma teachers are marching 110 miles to the state Capitol to seek more school funding,link,https://cnn.it/2q80l6P,https://www.facebook.com/cnn/posts/10158212237101509,2018-04-04 17:45:07,1354,116,162,1144,156,40,11,2,1
5550296508_10158212160301509,"Troops could be sent to the border as soon as Wednesday night, Homeland Secretary Kirstjen Nielsen announced",Trump admin is sending National Guard troops to the US-Mexico border,link,https://cnn.it/2EkMrTQ,https://www.facebook.com/cnn/posts/10158212160301509,2018-04-04 17:15:07,6727,1823,1456,2665,359,223,724,129,2627
5550296508_10158212083226509,"Anthony Borges was shot five times while protecting his classmates from the gunman at Marjory Stoneman Douglas High School. A third of his lung had to be removed, one bullet came close to his liver and three bullets hit his legs.",Last patient from mass shooting in Parkland has been released from the hospital,link,https://cnn.it/2uJh1qV,https://www.facebook.com/cnn/posts/10158212083226509,2018-04-04 16:45:04,7773,346,789,5192,1501,63,4,1004,10
5550296508_10158211983796509,"In an unusual step, special counsel Robert Mueller's team is questioning Russian oligarchs who traveled to the US about whether illegal cash donations were funneled into Donald J. Trump's presidential campaign and inauguration https://cnn.it/2GBEawX",Exclusive: Mueller's team questioning Russian oligarchs,video,https://www.facebook.com/cnn/videos/10158211983796509/,https://www.facebook.com/cnn/videos/10158211983796509/,2018-04-04 16:18:50,2693,593,898,2089,250,133,201,3,17
5550296508_10158211953356509,EXCLUSIVE: The move by special counsel Robert Mueller's team reveals that investigators have intensified their focus into the potential flow of money from Russia into the US election,Mueller's team questioning Russian oligarchs over Trump campaign donations,link,https://cnn.it/2Ek9KgG,https://www.facebook.com/cnn/posts/10158211953356509,2018-04-04 16:03:59,3153,314,654,2609,313,132,88,0,13
5550296508_10158211874706509,"""For whatever reasons... you've got Trump basically parroting what Putin says."" Hillary Clinton slams President Donald J. Trump for his relationship with the Russian president https://cnn.it/2EiTcFS",Hillary Clinton: Donald Trump parrots what Putin says,video,https://www.facebook.com/cnn/videos/10158211874706509/,https://www.facebook.com/cnn/videos/10158211874706509/,2018-04-04 15:31:11,3992,1350,663,2990,471,34,414,16,68
5550296508_10158211800056509,"Trump's legal team has been told the President is not a target in Mueller's investigation, sources say. But he's more than a witness.",Trump lawyers told President is not a target at this point,link,https://cnn.it/2q6DOHH,https://www.facebook.com/cnn/posts/10158211800056509,2018-04-04 15:00:10,949,540,110,469,25,16,370,8,61
5550296508_10158211715396509,"JUST IN: Facebook says Cambridge Analytica, a data firm with ties to Donald J. Trump's campaign, may have had data on 87 million people without their knowledge. Facebook previously said the number was only around 50 million.",Facebook says Cambridge Analytica may have had data on 87 million people,link,https://cnn.it/2EjBzpe,https://www.facebook.com/cnn/posts/10158211715396509,2018-04-04 14:30:04,2279,407,724,837,5,362,86,43,946
5550296508_10158211493036509,We're at the White House for today's press briefing with Sarah Sanders,White House Press Briefing,video,https://www.facebook.com/cnn/videos/10158211493036509/,https://www.facebook.com/cnn/videos/10158211493036509/,2018-04-04 14:12:34,2992,4485,305,837,227,36,166,66,1660
5550296508_10158211627971509,"Bernice King, daughter of Martin Luther King Jr., shared advice on how to honor her father on the 50th anniversary of his assassination https://cnn.it/2EiJxPL",Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10158211627971509/?type=3,https://www.facebook.com/cnn/posts/10158211627971509:0,2018-04-04 13:59:06,6996,117,2349,5889,1067,23,12,5,0
5550296508_10158211549591509,These crumbling textbooks show why Oklahoma teachers are walking out https://cnn.it/2EjdpeH,These crumbling textbooks show why Oklahoma teachers are walking out,video,https://www.facebook.com/cnn/videos/10158211549591509/,https://www.facebook.com/cnn/videos/10158211549591509/,2018-04-04 13:32:00,3912,574,1461,2078,42,508,20,1013,251
5550296508_10158211396536509,"Roger Stone's comments raise more questions about what Stone knew about WikiLeaks and about the veracity of his claims to have been in contact with Julian Assange, which he now denies.","Roger Stone, on day he sent Assange dinner email, also said 'devastating' WikiLeaks were forthcoming",link,https://cnn.it/2q6tL59,https://www.facebook.com/cnn/posts/10158211396536509,2018-04-04 12:28:06,626,193,129,379,3,97,93,3,51
